stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
5483,,Faubourg D'Arras,FAUBOURG D'ARRAS  59900 LILLE CHEQUES,50.613017,3.062325,1,,1,,,0
6960,,Aristide Briand,ARISTIDE BRIAND 59280 ARMENTIERES,50.690861,2.886117,1,,1,,,0
5776,,Jean Jaures,JEAN JAURES 59280 ARMENTIERES,50.685787,2.887515,1,,1,,,0
6959,,Leo Lagrange,LEO LAGRANGE 59280 ARMENTIERES,50.694524,2.887358,1,,1,,,0
147,,Deffontaines,DEFFONTAINE 59780 BAISIEUX,50.609797,3.22945,1,,1,,,0
5791,,Dom De La Vigne,DOMAINE DE LA VIGNE 59910 BONDUES,50.714166,3.085889,1,,1,,,0
180,,Fort De Bondues,FORT DE BONDUES 59910 BONDUES,50.691455,3.087427,1,,1,,,0
5780,,La Quenouille,LA QUENOUILLE 59910 BONDUES,50.694044,3.089344,1,,1,,,0
5173,,Voie227,VOIE227 59910 BONDUES,50.71731,3.073151,1,,1,,,0
198,,N. Segard,BONDUES NORBERT SEGARD 59910 BONDUES,50.70492,3.09455,1,,1,,,0
5781,,Bas Chemin,BAS CHEMIN 59910 BONDUES,50.711073,3.088541,1,,1,,,0
219,,Chateau D'Eau,CHATEAU D'EAU 59910 BONDUES,50.720655,3.109964,1,,1,,,0
5733,,Cimetiere,BOUSBECQUE CIMETIERE 59166 BOUSBECQUE,50.765985,3.077574,1,,1,,,0
229,,Les Peupliers,LES PEUPLIERS 59200 TOURCOING,50.769537,3.083468,1,,1,,,0
272,,Grand Perne,GRAND PERNE 59560 COMINES,50.731184,3.020106,1,,1,,,0
255,,College St Joseph (F),COLLEGE ST JOSEPH (F) 59560 COMINES,50.761306,3.004413,1,,1,,,0
4630,,Villa Cavrois,VILLA CAVROIS 59170 CROIX,50.66888,3.153581,1,,1,,,0
307,,Kleber,KLEBER 59170 CROIX,50.684285,3.154496,1,,1,,,0
5576,,Calvaire,CALVAIRE 59320 EMMERIN,50.59208,3.003382,1,,1,,,0
5523,,Ghesquiere,GHESQUIERE 59320 EMMERIN,50.597356,2.99976,1,,1,,,0
5588,,Source,SOURCE 59320 EMMERIN,50.583355,3.012608,1,,1,,,0
3953,,Min,MIN 59320 ENGLOS,50.636523,2.96685,1,,1,,,0
5974,,Fin De La Guerre,FIN DE LA GUERRE 59320 ESCOBECQUES,50.619082,2.9385,1,,1,,,0
342,,Rue D'Haubourdin,RUE D'HAUBOURDIN 59155 FACHES THUMESNIL,50.599472,3.068344,1,,1,,,0
5708,,4 Chemins,4 CHEMINS 59134 FOURNES EN WEPPES,50.580429,2.873888,1,,1,,,0
383,,Croix Au Bois,CROIX AU BOIS 59236 FRELINGHIEN,50.696543,2.976814,1,,1,,,0
405,,Zac Du Moulin,ZAC DU MOULIN 59320 HALLENNES LEZ HAUBOURDIN,50.605379,2.952319,1,,1,,,0
4729,,Piscine,PISCINE 59250 HALLUIN,50.777989,3.130585,1,,1,,,0
3906,,L'Harmonieuse,L'HARMONIEUSE 59250 HALLUIN,50.784181,3.135551,1,,1,,,0
422,,Eglise Du Colbras,EGLISE DU COLBRAS 59250 HALLUIN,50.784064,3.111541,1,,1,,,0
420,,Noir Pignon,NOIR PIGNON 59250 HALLUIN,50.773912,3.12301,1,,1,,,0
440,,Monument Aux Morts,MONUMENT AUX MORTS 59250 HALLUIN,50.781571,3.125818,1,,1,,,0
5673,,Hantay Eglise,HANTAY EGLISE 59496 HANTAY,50.532801,2.865876,1,,1,,,0
6264,,Jardin Public,JARDIN PUBLIC 59320 HAUBOURDIN,50.61143,2.988146,1,,1,,,0
474,,Maison D'Arret,MAISON D'ARRET 59320 HAUBOURDIN,50.617875,2.964852,1,,1,,,0
7007,,Blanchisserie,BLANCHISSERIE 59320 HAUBOURDIN,50.59161,2.982012,1,,1,,,0
522,,Voisinage,VOISINAGE 59510 HEM,50.644534,3.19363,1,,1,,,0
6912,,Hem Eglise,HEM EGLISE 59510 HEM,50.650011,3.191509,1,,1,,,0
7042,,Trois Fermes,TROIS FERMES 59510 HEM,50.66163,3.198933,1,,1,,,0
4720,,Coty,COTY 59510 HEM,50.670707,3.199075,1,,1,,,0
5619,,Eglise St Joseph,EGLISE SAINT JOSEPH 59510 HEM,50.663559,3.188494,1,,1,,,0
4672,,Dunant,DUNANT 59510 HEM,50.668431,3.201308,1,,1,,,0
6639,,Piscine Herlies,PISCINE D'HERLIES 59134 HERLIES,50.572504,2.853786,1,,1,,,0
536,,Rue Du Stade,RUE DU STADE 59134 HERLIES,50.578386,2.847971,1,,1,,,0
5724,,Egalite,EGALITE 59134 HERLIES,50.579014,2.852472,1,,1,,,0
6286,,Pasteur,PASTEUR 59263 HOUPLIN ANCOISNE,50.564587,2.999382,1,,1,,,0
5651,,College,HOUPLINES COLLEGE ROGER SALENGRO 59116 HOUPLINES,50.688405,2.919059,1,,1,,,0
569,,L'Aventure,L'AVENTURE 59480 ILLIES,50.576838,2.822696,1,,1,,,0
586,,Monument Aux Morts,LA BASSEE MONUMENT AUX MORTS 59480 LA BASSEE,50.536504,2.80416,1,,1,,,0
7127,,Pre Catelan,PRE CATELAN 59110 LA MADELEINE,50.652406,3.060822,1,,1,,,0
603,,Victoire,VICTOIRE 59110 LA MADELEINE,50.656018,3.064374,1,,1,,,0
660,,Hotel De Ville,LAMBERSART HOTEL DE VILLE 59130 LAMBERSART,50.648383,3.022234,1,,1,,,0
5922,,Verghelles,VERGHELLES 59130 LAMBERSART,50.652256,3.006287,1,,1,,,0
675,,Sainte Cecile,SAINTE CECILE 59130 LAMBERSART,50.641822,3.03089,1,,1,,,0
7092,,Lambersart Bourg,LAMBERSART BOURG 59130 LAMBERSART,50.653809,3.027247,1,,1,,,0
683,,Boutemy,BOUTEMY 59390 LANNOY,50.668805,3.210588,1,,1,,,0
681,,Pn Lannoy,PN LANNOY 59390 LANNOY,50.67062,3.207656,1,,1,,,0
7588,,Boutemy Prov,BOUTEMY PROV 59390 LANNOY,50.667853,3.211969,1,,1,,,0
694,,Ferme D'Halluin,FERME D'HALLUIN 59115 LEERS,50.686024,3.223639,1,,1,,,0
686,,Porte De France,PORTE DE FRANCE 59115 LEERS,50.684059,3.254483,1,,1,,,0
703,,College Daudet,LEERS COLLEGE DAUDET 59115 LEERS,50.676074,3.241292,1,,1,,,0
709,,Victor Hugo,VICTOR HUGO 59115 LEERS,50.682442,3.245064,1,,1,,,0
691,,Bauwens,BAUWENS 59115 LEERS,50.684044,3.241959,1,,1,,,0
697,,Papinerie,PAPINERIE 59115 LEERS,50.673447,3.234977,1,,1,,,0
701,,Buisson,BUISSON 59115 LEERS,50.683184,3.23062,1,,1,,,0
715,,Petite Chapelle,PETITE CHAPELLE 59810 LESQUIN,50.590668,3.102939,1,,1,,,0
736,,Cimetiere,LESQUIN CIMETIERE 59810 LESQUIN,50.591745,3.101434,1,,1,,,0
896,,Augereau,AUGEREAU 59000 LILLE,50.617867,3.028569,1,,1,,,0
800,,Tanneurs,TANNEURS 59000 LILLE,50.633796,3.06642,1,,1,,,0
6826,,Gambetta,GAMBETTA (RUE DES POSTES) LILLE,50.626158,3.056381,1,,1,,,0
965,,Porte De Valenciennes,PORTE DE VALENCIENNES 59000 LILLE,50.621064,3.078897,1,,1,,,0
807,,Montagnards,MONTAGNARDS 59000 LILLE,50.634324,3.097754,1,,1,,,0
835,,Porte Des Postes,LILLE PORTE DES POSTES 59000 LILLE,50.618189,3.050711,1,,1,,,0
7096,,Bois Blancs,BOIS BLANCS 59000 LILLE,50.633772,3.031681,1,,1,,,0
805,,Gare Lille Europe,GARE LILLE EUROPE 59000 LILLE,50.639659,3.076027,1,,1,,,0
4242,,Solferino,SOLFERINO 59000 LILLE,50.634347,3.048868,1,,1,,,0
831,,Square Des Meres,SQUARE DES MERES 59000 LILLE,50.634087,3.095466,1,,1,,,0
6713,,CHU-Eurasante (C.H.R B-Calmette),CHU EURASANTE 59000 LILLE,50.607994,3.038921,1,,1,,,0
6417,,Republique Beaux-Arts,LILLE REPUBLIQUE BEAUX ARTS 59000 LILLE,50.632008,3.062234,1,,1,,,0
6269,,Pl Aux Bleuets,PLACE AUX BLEUETS 59000 LILLE,50.641126,3.067698,1,,1,,,0
755,,Renoir,RENOIR 59000 LILLE,50.62026,3.036809,1,,1,,,0
986,,Enclos Du Cygne,ENCLOS DU CYGNE 59126 LINSELLES,50.743038,3.093207,1,,1,,,0
5499,,La Vignette,LA VIGNETTE 59126 LINSELLES,50.746107,3.085634,1,,1,,,0
977,,College Matisse,COLLEGE MATISSE 59126 LINSELLES,50.73776,3.086597,1,,1,,,0
991,,Cimetiere,LINSELLES CIMETIERE 59126 LINSELLES,50.741664,3.080097,1,,1,,,0
1019,,Clinique De La Mitterie,CLINIQUE DE LA MITTERIE 59160 LOMME,50.651121,2.99703,1,,1,,,0
6340,,Calvaire,CALVAIRE 59160 LOMME,50.645032,2.974462,1,,1,,,0
1061,,Port Fluvial,PORT FLUVIAL 59120 LOOS,50.622426,3.015222,1,,1,,,0
1083,,Bazinghien,BAZINGHIEN 59120 LOOS,50.619474,3.016931,1,,1,,,0
1071,,Eurasante Epi De Soil,LOOS EURASANTE EPI DE SOIL 59120 LOOS,50.602139,3.044689,1,,1,,,0
6830,,Happe Qui Peut,HAPPE QUI PEUT (RUE PAUL DOUMER) 59120 LOOS,50.596593,3.037324,1,,1,,,0
1086,,Descartes Physicien,DESCARTES PHYSICIEN 59390 LYS LEZ LANNOY,50.672107,3.22184,1,,1,,,0
1087,,Tour Eiffel,TOUR EIFFEL 59390 LYS LEZ LANNOY,50.664835,3.215077,1,,1,,,0
1137,,Croise Laroche,CROISE LAROCHE 59700 MARCQ EN BAROEUL,50.664804,3.102339,1,,1,,,0
1168,,Abbe Bonpain,ABBE BONPAIN 59700 MARCQ EN BAROEUL,50.657959,3.083354,1,,1,,,0
2628,,Doumer,DOUMER 59700 MARCQ EN BAROEUL,50.665458,3.07734,1,,1,,,0
2627,,Cimetiere Bourg,CIMETIERE BOURG 59700 MARCQ EN BAROEUL,50.671827,3.081853,1,,1,,,0
1125,,Piscine,MARCQ PISCINE 59700 MARCQ EN BAROEUL,50.665543,3.087151,1,,1,,,0
2973,,Hippodrome,HIPPODROME 59700 MARCQ EN BAROEUL,50.664277,3.08874,1,,1,,,0
5748,,Clemenceau,MARCQ CLEMENCEAU 59700 MARCQ EN BAROEUL,50.66464,3.083693,1,,1,,,0
1132,,Rouges Barres,ROUGES BARRES 59700 MARCQ EN BAROEUL,50.654966,3.094654,1,,1,,,0
4067,,Amidonnerie,AMIDONNERIE 59520 MARQUETTE LEZ LILLE,50.668148,3.065524,1,,1,,,0
5685,,Mairie,MARQUILLIES MAIRIE 59274 MARQUILLIES,50.558056,2.869719,1,,1,,,0
1216,,Coty,COTY 59370 MONS EN BAROEUL,50.637373,3.116674,1,,1,,,0
1235,,Saint Francois,SAINT FRANCOIS 59420 MOUVAUX,50.716583,3.138269,1,,1,,,0
5958,,Labyrinthe,LABYRINTHE 59960 NEUVILLE EN FERRAIN,50.757149,3.148041,1,,1,,,0
1258,,Docks De L'Oise,DOCKS DE L'OISE 59960 NEUVILLE EN FERRAIN,50.753678,3.165658,1,,1,,,0
1272,,Reckem,RECKEM 59960 NEUVILLE EN FERRAIN,50.755306,3.158276,1,,1,,,0
5525,,Grand Place,NOYELLES GRAND PLACE 59139 NOYELLES LEZ SECLIN,50.575989,3.017552,1,,1,,,0
6994,,Bargues,BARGUES 59139 NOYELLES LEZ SECLIN,50.575147,3.022217,1,,1,,,0
1291,,La Prevote,LA PREVOTE 59840 PERENCHIES,50.678133,2.963662,1,,1,,,0
1295,,Le Fresnel,LE FRESNEL 59840 PERENCHIES,50.680567,2.959316,1,,1,,,0
2550,,Fleur D'Ecosse,FLEUR D'ECOSSE 59840 PREMESQUES,50.655071,2.934686,1,,1,,,0
2597,,Picasso,PICASSO 59890 QUESNOY SUR DEULE,50.711322,3.004423,1,,1,,,0
7659,,Quesnoy Mairie,QUESNOY MAIRIE CLE_COMMUNE: 65,50.712643,3.000584,1,,1,,,0
1318,,Le Pacau,LE PACAU 59890 QUESNOY SUR DEULE,50.725911,3.010044,1,,1,,,0
2585,,De Gaulle,DE GAULLE 59790 RONCHIN,50.603016,3.090696,1,,1,,,0
1334,,Comtesse De Segur,COMTESSE DE SEGUR 59790 RONCHIN,50.602111,3.0904,1,,1,,,0
5596,,Coluche,COLUCHE 59790 RONCHIN,50.599373,3.093742,1,,1,,,0
6763,,Blanc Four,BLANC FOUR (RUE DE LILLE) 59223 RONCQ,50.738454,3.11643,1,,1,,,0
7033,,Le Boulois,LE BOULOIS 59223 RONCQ,50.729068,3.112949,1,,1,,,0
1519,,Alsace,ALSACE 59100 ROUBAIX,50.700591,3.161274,1,,1,,,0
1462,,Watt,WATT 59100 ROUBAIX,50.688167,3.158753,1,,1,,,0
5725,,Guinguette,GUINGUETTE 59100 ROUBAIX,50.704032,3.171218,1,,1,,,0
4436,,Motte,MOTTE 59100 ROUBAIX,50.677651,3.198842,1,,1,,,0
5629,,Dupuy De Lome,DUPUY DE LOME 59100 ROUBAIX,50.682109,3.180692,1,,1,,,0
1551,,Boulevard De Douai,BOULEVARD DE DOUAI 59100 ROUBAIX,50.681054,3.168223,1,,1,,,0
1524,,Square Des Platanes,SQUARE DES PLATANES 59100 ROUBAIX,50.676707,3.187533,1,,1,,,0
6602,,Nations Unies,NATIONS UNIES (RUE GAMBETTA) ROUBAIX,50.692475,3.185076,1,,1,,,0
5474,,Fourmies,FOURMIES  59100 ROUBAIX,50.671754,3.189001,1,,1,,,0
4830,,Avelghem,AVELGHEM 59100 ROUBAIX,50.695162,3.198523,1,,1,,,0
1476,,Leon Marlot,LEON MARLOT 59100 ROUBAIX,50.673318,3.192387,1,,1,,,0
4710,,Roubaix Charles Fourier,ROUBAIX CHARLES FOURIER 59100 ROUBAIX,50.671742,3.181618,1,,1,,,0
1471,,Jean Moulin,JEAN MOULIN 59100 ROUBAIX,50.684724,3.172011,1,,1,,,0
6979,,Paul Gelle,PAUL GELLE 59100 ROUBAIX,50.683654,3.198536,1,,1,,,0
4415,,Beaumont,BEAUMONT 59100 ROUBAIX,50.682284,3.175994,1,,1,,,0
1468,,Rue De Denain,RUE DE DENAIN 59100 ROUBAIX,50.684058,3.177605,1,,1,,,0
1433,,Les Arts,LES ARTS 59100 ROUBAIX,50.690282,3.161725,1,,1,,,0
1472,,Epeule Montesquieu,EPEULE MONTESQUIEU 59100 ROUBAIX,50.684012,3.163161,1,,1,,,0
6910,,Le Mesnil,LE MESNIL 59390 SAILLY LEZ LANNOY,50.643322,3.207886,1,,1,,,0
2553,,Za Du Melantois,ZA DU MELANTOIS 59262 SAINGHIN EN MELANTOIS,50.588799,3.136083,1,,1,,,0
1591,,Gare De Don,SAINGHIN GARE DE DON 59184 SAINGHIN EN WEPPES,50.551336,2.913721,1,,1,,,0
1620,,Place Des Ecoles,PLACE DES ECOLES 59496 SALOME,50.532978,2.840513,1,,1,,,0
1626,,Rue Pasteur,RUE PASTEUR 59496 SALOME,50.53529,2.841324,1,,1,,,0
6925,,Commune De Paris,COMMUNE DE PARIS 59113 SECLIN,50.547538,3.042157,1,,1,,,0
1661,,Zi Rouge Bouton,ZI ROUGE BOUTON 59113 SECLIN,50.564966,3.04122,1,,1,,,0
2533,,Lorival,LORIVAL 0 NON RENSEIGNEE,50.566454,3.035001,1,,1,,,0
1667,,Les Euwis,LES EUWIS 59113 SECLIN,50.541476,3.01621,1,,1,,,0
1656,,Centre Hospitalier,SECLIN CENTRE HOSPITALIER 59113 SECLIN,50.545932,3.016693,1,,1,,,0
5970,,Rue Du Hem,RUE DU HEM 59320 SEQUEDIN,50.631881,2.984985,1,,1,,,0
1712,,Toufflers Douane,TOUFFLERS DOUANE 59390 TOUFFLERS,50.661336,3.232727,1,,1,,,0
1789,,Roitelet,ROITELET 59200 TOURCOING,50.738957,3.175435,1,,1,,,0
1750,,Braille,BRAILLE 59200 TOURCOING,50.72907,3.13098,1,,1,,,0
1749,,Gare,TOURCOING GARE 59200 TOURCOING,50.717107,3.167551,1,,1,,,0
1747,,Mirabeau,MIRABEAU 59200 TOURCOING,50.736214,3.18842,1,,1,,,0
6947,,Fin De La Guerre,FIN DE LA GUERRE 59200 TOURCOING,50.729259,3.144818,1,,1,,,0
1875,,Point Central,POINT CENTRAL 59200 TOURCOING,50.706989,3.156916,1,,1,,,0
1838,,Watt,WATT 59200 TOURCOING,50.728837,3.13646,1,,1,,,0
7608,,Hotel De Ville,HOTEL DE VILLE CLE_COMMUNE: 80,50.723997,3.159273,1,,1,,,0
1800,,Conservatoire,CONSERVATOIRE 59200 TOURCOING,50.72429,3.162513,1,,1,,,0
1878,,P.N. De Tressin,P.N. DE TRESSIN 59152 TRESSIN,50.611621,3.19098,1,,1,,,0
7125,,Pompidou,POMPIDOU 59237 VERLINGHEM,50.68264,2.998971,1,,1,,,0
7144,,Cheval Blanc,CHEVAL BLANC 59237 VERLINGHEM,50.679964,2.996239,1,,1,,,0
4343,,Doumer,DOUMER (RUE DES FUSILLES),50.611801,3.161813,1,,1,,,0
1954,,La Fontaine,LA FONTAINE 59650 VILLENEUVE D ASCQ,50.656722,3.15008,1,,1,,,0
1963,,Baudouin Ix,BAUDOUIN IX 59650 VILLENEUVE D ASCQ,50.627323,3.139533,1,,1,,,0
6404,,Hotel De Ville,V. D'ASCQ HOTEL DE VILLE 59650 VILLENEUVE D ASCQ,50.618837,3.131247,1,,1,,,0
1934,,Montalembert,MONTALEMBERT 59650 VILLENEUVE D ASCQ,50.624984,3.158392,1,,1,,,0
7014,,Harmonie,HARMONIE 59650 VILLENEUVE D ASCQ,50.603022,3.153295,1,,1,,,0
7079,,Gendarmerie,GENDARMERIE 59650 VILLENEUVE D ASCQ,50.646639,3.129473,1,,1,,,0
2007,,Poste D'Annappes,POSTE D'ANNAPPES 59650 VILLENEUVE D ASCQ,50.625096,3.146774,1,,1,,,0
4358,,Valmy,VALMY 59650 VILLENEUVE D ASCQ,50.616496,3.132563,1,,1,,,0
1921,,Petit Boulevard,PETIT BOULEVARD 59650 VILLENEUVE D ASCQ,50.626139,3.143731,1,,1,,,0
2036,,Pare,PARE 59118 WAMBRECHIES,50.684293,3.045486,1,,1,,,0
5860,,Pasteur,PASTEUR 59118 WAMBRECHIES,50.681405,3.047026,1,,1,,,0
2035,,Le Complivois,LE COMPLIVOIS 59118 WAMBRECHIES,50.68901,3.056495,1,,1,,,0
2022,,Maisons Militaires,MAISONS MILITAIRES 59118 WAMBRECHIES,50.691759,3.028985,1,,1,,,0
2043,,Mairie,WARNETON MAIRIE 59560 WARNETON,50.747229,2.951637,1,,1,,,0
2041,,Le Hel,LE HEL 59560 WARNETON,50.750256,2.984218,1,,1,,,0
2071,,Pave De Lille,WASQUEHAL PAVE DE LILLE 59290 WASQUEHAL,50.664009,3.130186,1,,1,,,0
2086,,Cartelot,CARTELOT 59290 WASQUEHAL,50.683757,3.119586,1,,1,,,0
2060,,Leo Lagrange,LEO LAGRANGE 59290 WASQUEHAL,50.683662,3.138645,1,,1,,,0
5540,,Fleming,FLEMING 59139 WATTIGNIES,50.588636,3.045174,1,,1,,,0
5562,,Roussel,ROUSSEL 59139 WATTIGNIES,50.596675,3.051165,1,,1,,,0
2097,,Creps,CREPS 59139 WATTIGNIES,50.581098,3.039291,1,,1,,,0
2128,,Foch,FOCH 59150 WATTRELOS,50.705157,3.231027,1,,1,,,0
6942,,Quart. Beaulieu,WATTRELOS QUARTIER BEAULIEU 59150 WATTRELOS,50.703282,3.234864,1,,1,,,0
2183,,Vieux Bureau,VIEUX BUREAU 59150 WATTRELOS,50.723788,3.190242,1,,1,,,0
2595,,La Roseliere,LA ROSELIERE 59150 WATTRELOS,50.703983,3.237052,1,,1,,,0
2141,,Ma Campagne,MA CAMPAGNE 59150 WATTRELOS,50.704155,3.204201,1,,1,,,0
2208,,Centre Commercial,= ANCIEN PN CARNOT(MODIF LT 2014) 59150 WATTRELOS,50.698935,3.209322,1,,1,,,0
4680,,Duthoit,DUTHOIT 59150 WATTRELOS,50.694594,3.210573,1,,1,,,0
4719,,Zac Winhoutte,WATTRELOS ZAC WINHOUTTE 59150 WATTRELOS,50.71437,3.204364,1,,1,,,0
2200,,College Saint Joseph,COLLEGE SAINT JOSEPH 59150 WATTRELOS,50.701584,3.219015,1,,1,,,0
2252,,Le Touquet,LE TOUQUET 59280 BOIS GRENIER,50.702458,3.056054,1,,1,,,0
2400,,Eglise,AUBERS EGLISE 59249 AUBERS,50.595459,2.825371,1,,1,,,0
2460,,Casino,CASINO 7700 MOUSCRON BELGIQUE,50.741727,3.215781,1,,1,,,0
7102,,Hopital,HOPITAL 7700 MOUSCRON BELGIQUE,50.747243,3.21838,1,,1,,,0
2483,,Rue Luxembourg,RUE LUXEMBOURG 7700 MOUSCRON BELGIQUE,50.743352,3.218085,1,,1,,,0
6957,,Marc Sangnier,MARC SANGNIER 59280 ARMENTIERES,50.697625,2.883847,1,,1,,,0
6899,,Ct Hospitalier,CENTRE HOSPITALIER 59280 ARMENTIERES,50.683943,2.870355,1,,1,,,0
6875,,Bois D'Achelles,BOIS D ACHELLES 59910 BONDUES,50.723357,3.111023,1,,1,,,0
5833,,Hospice,HOSPICE 59910 BONDUES,50.709034,3.089005,1,,1,,,0
6834,,Institution Croix Blanche,INSTITUTION LA CROIX BLANCHE (AVENUE DU GENERAL DE GAULLE) 59910 BONDUES,50.719308,3.108841,1,,1,,,0
224,,Eglise,BONDUES EGLISE 59910 BONDUES,50.704152,3.09242,1,,1,,,0
7225,,Voie 22,VOIE 22 59910 BONDUES,50.708228,3.078526,1,,1,,,0
5835,,Dom Cx Blanche,DOMAINE DE LA CROIX BLANCHE 59910 BONDUES,50.722915,3.10275,1,,1,,,0
5795,,La Payelle,LA PAYELLE 59910 BONDUES,50.703124,3.097659,1,,1,,,0
7569,,Le Ham,LE HAM CLE_COMMUNE: 6,50.77326,3.089266,1,,1,,,0
5432,,Calvaire,CALVAIRE 59160 CAPINGHEM,50.6454,2.974439,1,,1,,,0
243,,Rue Des Fusilles,RUE DES FUSILLES 59160 CAPINGHEM,50.640171,2.970789,1,,1,,,0
245,,Chateau,CHATEAU 59152 CHERENG,50.611384,3.197926,1,,1,,,0
249,,Beau Bouquet,BEAU BOUQUET 59152 CHERENG,50.610507,3.207892,1,,1,,,0
257,,Gaie Perche,GAIE PERCHE 59560 COMINES,50.75492,2.989284,1,,1,,,0
5838,,Coll Ph Commynes,COLLEGE PH. DE COMMYNES 59560 COMINES,50.759254,3.01236,1,,1,,,0
5845,,Bonaparte,BONAPARTE 59560 COMINES,50.760602,2.99862,1,,1,,,0
274,,Hopital,HOPITAL 59560 COMINES,50.758658,3.003119,1,,1,,,0
5740,,Le Christ,LE CHRIST 59560 COMINES,50.767623,3.033277,1,,1,,,0
281,,Centre Medico Social,CENTRE MEDICO SOCIAL 59170 CROIX,50.680874,3.153438,1,,1,,,0
4649,,Parc Barbieux,PARC BARBIEUX 59100 ROUBAIX,50.677685,3.162308,1,,1,,,0
5800,,Deulemont Mairie,DEULEMONT MAIRIE 59890 DEULEMONT,50.734965,2.945084,1,,1,,,0
5524,,Daudet,DAUDET 59320 EMMERIN,50.592269,3.006513,1,,1,,,0
331,,Vert Feuillage,VERT FEUILLAGE 59320 ENNETIERES EN WEPPES,50.64954,2.946852,1,,1,,,0
2537,,Rue Du Moulin,RUE DU MOULIN 59193 ERQUINGHEM LYS,50.675522,2.835639,1,,1,,,0
359,,Philippe De Girard,PHILIPPE DE GIRARD 59155 FACHES THUMESNIL,50.599881,3.053635,1,,1,,,0
5552,,Rue De Grenoble,RUE DE GRENOBLE 59155 FACHES THUMESNIL,50.595512,3.073586,1,,1,,,0
346,,Guesde,JULES GUESDE 59155 FACHES THUMESNIL,50.610101,3.064073,1,,1,,,0
366,,Rue De Tressin,FOREST RUE DE TRESSIN 59510 FOREST SUR MARQUE,50.632375,3.192871,1,,1,,,0
374,,Desprez,DESPREZ 59134 FOURNES EN WEPPES,50.596392,2.901373,1,,1,,,0
5807,,Cite Faucheur,CITE FAUCHEUR 59236 FRELINGHIEN,50.724281,2.940051,1,,1,,,0
402,,Les Riez,LES RIEZ 59320 HALLENNES LEZ HAUBOURDIN,50.612536,2.966802,1,,1,,,0
403,,Cimetiere,HALLENNES CIMETIERE 59320 HALLENNES LEZ HAUBOURDIN,50.609571,2.953597,1,,1,,,0
417,,Gounod,HALLUIN GOUNOD 59250 HALLUIN,50.78092,3.109583,1,,1,,,0
5945,,Mont D'Halluin,MONT D'HALLUIN 59250 HALLUIN,50.765291,3.144228,1,,1,,,0
2685,,Loisel,LOISEL 59250 HALLUIN,50.780671,3.137489,1,,1,,,0
6260,,Valmy,VALMY 59320 HAUBOURDIN,50.611291,2.994136,1,,1,,,0
6827,,Gambetta Leclerc,GAMBETTA LECLERC (RUE LEON GAMBETTA) 59320 HAUBOURDIN,50.608431,2.986909,1,,1,,,0
496,,Ferry,FERRY (RUE JULES  FERRY) 59260 HELLEMMES LILLE,50.624316,3.100197,1,,1,,,0
1969,,Jean Jaures,JEAN JAURES 59650 VILLENEUVE D ASCQ,50.658575,3.135519,1,,1,,,0
5620,,Rue Des Ecoles,RUE DES ECOLES 59510 HEM,50.663417,3.190877,1,,1,,,0
502,,Mesanges,MESANGES 59510 HEM,50.663556,3.203158,1,,1,,,0
6728,,Calmette,CALMETTE 59510 HEM,50.667759,3.193421,1,,1,,,0
511,,Zone Artisanale,ZONE ARTISANALE 59510 HEM,50.665127,3.180886,1,,1,,,0
7097,,Leverie,LEVERIE 59510 HEM,50.667159,3.203502,1,,1,,,0
533,,Place,HERLIES PLACE 59134 HERLIES,50.578259,2.85269,1,,1,,,0
543,,Poste,POSTE 59263 HOUPLIN ANCOISNE,50.56942,2.998249,1,,1,,,0
5655,,Pont Casier,PONT CASIER 59116 HOUPLINES,50.691478,2.910256,1,,1,,,0
5659,,La Chapelle Parc,PARC DE LA CHAPELLE 59930 LA CHAPELLE D ARMENTIERES,50.668882,2.908698,1,,1,,,0
605,,Rue Du Parc,RUE DU PARC 59110 LA MADELEINE,50.651243,3.066435,1,,1,,,0
5581,,Josephine,JOSEPHINE 59110 LA MADELEINE,50.655371,3.061543,1,,1,,,0
609,,Joffre,JOFFRE 59110 LA MADELEINE,50.653763,3.066514,1,,1,,,0
617,,Place De La Boucherie,PLACE DE LA BOUCHERIE 59110 LA MADELEINE,50.657742,3.064089,1,,1,,,0
5948,,La Cessoie,LA CESSOIE 59130 LAMBERSART,50.658031,3.03563,1,,1,,,0
661,,Lomme-Lambersart,LOMME LAMBERSART 59130 LAMBERSART,50.641346,3.018131,1,,1,,,0
637,,Canon D'Or,CANON D'OR 59130 LAMBERSART,50.648676,3.043471,1,,1,,,0
653,,Clinique De Lambersart,CLINIQUE DE LAMBERSART 59130 LAMBERSART,50.643553,3.029404,1,,1,,,0
5930,,Clouet,CLOUET 59130 LAMBERSART,50.652383,3.030458,1,,1,,,0
5929,,Saint Calixte,SAINT CALIXTE 59130 LAMBERSART,50.652245,3.024502,1,,1,,,0
633,,Victoire,VICTOIRE 59130 LAMBERSART,50.646535,3.023788,1,,1,,,0
687,,Eglise,LEERS EGLISE 59115 LEERS,50.680663,3.246782,1,,1,,,0
707,,Leclerc,LECLERC 59115 LEERS,50.681019,3.238586,1,,1,,,0
699,,Leers Bifur,LEERS BIFUR 59115 LEERS,50.680334,3.242626,1,,1,,,0
7547,,Arteparc,ARTEPARC 59810 LESQUIN,50.595084,3.130983,1,,1,,,0
